Queen - The Show Must Go On.mp3
40	51	88	147	213	14608805040
40	60	107	142	266	14210606040
40	52	97	169	277	16809605240
40	76	118	152	196	15211807640
40	59	102	137	203	13610205840
40	49	104	170	231	17010404840
40	69	98	159	275	15809806840
40	79	116	168	216	16811607840
40	62	108	172	248	17210806240
40	62	101	127	182	12610006240
40	50	105	163	288	16210405040
40	67	98	176	197	17609806640
40	78	112	127	205	12611207840
40	49	88	177	209	17608804840
40	80	110	162	255	16211008040
40	75	82	149	293	14808207440
40	45	118	144	232	14411804440
40	78	82	168	226	16808207840
40	50	98	126	234	12609805040
40	60	105	176	216	17610406040
40	74	104	129	245	12810407440
40	62	84	147	275	14608406240
40	43	98	149	240	14809804240
40	58	118	147	278	14611805840
40	43	81	147	208	14608004240
40	44	109	157	226	15610804440
40	58	87	177	201	17608605840
40	74	98	122	224	12209807440
40	55	115	180	182	18011405440
40	59	109	147	288	14610805840
40	66	109	135	210	13410806640
40	49	101	176	282	17610004840
40	68	81	158	191	15808006840
40	69	88	160	239	16008806840
40	59	98	177	280	17609805840
40	49	88	168	259	16808804840
40	71	117	137	285	13611607040
40	78	108	147	199	14610807840
40	55	83	180	265	18008205440
40	53	108	128	265	12810805240
40	68	90	178	250	17809006840
40	64	88	157	284	15608806440
40	52	83	171	239	17008205240
40	62	110	152	221	15211006240
40	41	120	128	226	12812004040
40	70	98	173	280	17209807040
40	59	100	147	262	14610005840
40	70	99	139	227	13809807040
40	68	95	129	264	12809406840
40	79	94	132	217	13209407840
40	64	106	160	269	16010606440
40	79	108	164	299	16410807840
40	60	108	135	263	13410806040
40	59	89	155	265	15408805840
40	71	115	160	203	16011407040
40	51	96	131	183	13009605040
40	69	107	144	214	14410606840
40	58	108	157	206	15610805840
40	57	98	173	186	17209805640
40	76	104	151	261	15010407640
40	69	113	147	266	14611206840
40	77	115	148	272	14811407640
40	76	108	169	280	16810807640
40	58	108	157	216	15610805840
40	72	98	168	205	16809807240
40	59	112	137	213	13611205840
40	79	114	162	213	16211407840
40	57	88	137	214	13608805640
40	75	98	166	279	16609807440
40	75	100	157	299	15610007440
40	55	119	173	197	17211805440
40	73	118	177	194	17611807240
40	48	95	167	280	16609404840
40	58	98	146	201	14609805840
40	80	102	137	225	13610208040
40	80	88	179	284	17808808040
40	69	108	154	255	15410806840
40	57	98	159	239	15809805640
40	79	96	129	228	12809607840
40	62	88	131	255	13008806240
40	61	98	167	217	16609806040
40	51	108	147	258	14610805040
40	49	88	124	217	12408804840
40	43	108	158	209	15810804240
40	79	99	137	282	13609807840
40	43	119	150	236	15011804240
40	59	98	122	284	12209805840
40	53	100	136	183	13610005240
40	42	98	154	225	15409804240
40	66	86	134	224	13408606640
40	78	86	160	239	16008607840
40	44	111	155	186	15411004440
40	80	87	157	278	15608608040
40	63	100	138	279	13810006240
40	78	118	151	213	15011807840
40	49	118	171	298	17011804840
40	62	86	123	248	12208606240
40	64	97	173	270	17209606440
40	80	108	126	285	12610808040
40	69	88	137	194	13608806840
40	48	103	131	292	13010204840
40	75	99	139	232	13809807440
40	61	96	129	199	12809606040
40	59	119	137	246	13611805840
40	69	118	136	262	13611806840
40	68	88	122	219	12208806840
40	41	108	147	234	14610804040
40	42	116	132	270	13211604240
40	58	101	146	245	14610005840
40	45	109	127	201	12610804440
40	49	110	166	233	16611004840
40	50	115	168	284	16811405040
40	49	115	150	235	15011404840
40	74	85	166	293	16608407440
40	46	83	133	265	13208204640
40	75	108	147	274	14610807440
40	65	103	156	260	15610206440
40	55	101	156	280	15610005440
40	75	88	132	207	13208807440
40	77	117	156	201	15611607640
40	68	99	138	202	13809806840
40	71	118	177	262	17611807040
40	60	107	174	293	17410606040
40	57	87	153	228	15208605640
40	66	98	161	292	16009806640
40	60	98	127	295	12609806040
40	49	89	163	212	16208804840
40	62	88	157	233	15608806240
40	69	109	133	235	13210806840
40	78	88	166	228	16608807840
40	78	117	142	231	14211607840
40	59	110	137	273	13611005840
40	79	108	141	239	14010807840
40	42	100	178	220	17810004240
40	51	82	137	216	13608205040
40	59	113	157	258	15611205840
40	77	98	177	235	17609807640
40	61	98	145	196	14409806040
40	53	117	177	286	17611605240
40	54	88	166	244	16608805440
40	41	118	171	272	17011804040
40	49	103	145	279	14410204840
40	69	102	172	274	17210206840
40	55	108	125	203	12410805440
40	59	95	129	202	12809405840
40	68	118	168	245	16811806840
40	57	116	169	269	16811605640
40	69	84	136	272	13608406840
40	59	98	156	190	15609805840
40	78	118	174	262	17411807840
40	48	117	158	194	15811604840
40	69	82	126	212	12608206840
40	58	118	172	232	17211805840
40	47	91	123	273	12209004640
40	71	93	137	275	13609207040
40	68	108	136	292	13610806840
40	49	112	170	255	17011204840
40	48	108	158	253	15810804840
40	59	93	122	284	12209205840
40	56	82	151	261	15008205640
40	57	98	127	284	12609805640
40	62	93	147	250	14609206240
40	65	107	123	190	12210606440
40	47	118	165	219	16411804640
40	62	115	147	284	14611406240
40	43	108	125	224	12410804240
40	53	82	173	213	17208205240
40	45	98	147	223	14609804440
40	43	119	176	186	17611804240
40	59	119	169	213	16811805840
40	51	94	168	246	16809405040
40	42	98	167	282	16609804240
40	70	92	136	283	13609207040
40	47	116	166	185	16611604640
40	53	92	135	190	13409205240
40	78	96	151	262	15009607840
40	77	108	156	260	15610807640
40	59	84	163	212	16208405840
40	52	107	129	251	12810605240
40	77	119	170	294	17011807640
40	52	86	147	252	14608605240
40	63	81	158	240	15808006240
40	65	95	137	265	13609406440
40	59	111	137	223	13611005840
40	68	111	177	275	17611006840
40	49	119	128	239	12811804840
40	49	109	152	268	15210804840
40	69	108	127	230	12610806840
40	59	81	177	284	17608005840
40	42	97	157	277	15609604240
40	45	119	157	284	15611804440
40	61	105	124	226	12410406040
40	66	81	162	250	16208006640
40	68	115	126	297	12611406840
40	59	87	149	298	14808605840
40	59	88	125	200	12408805840
40	43	98	169	187	16809804240
40	78	86	177	210	17608607840
40	59	98	156	264	15609805840
40	58	108	137	231	13610805840
40	53	117	157	255	15611605240
40	53	85	144	250	14408405240
40	67	119	131	202	13011806640
40	52	94	138	297	13809405240
40	49	101	126	229	12610004840
40	49	91	148	287	14809004840
40	61	88	134	225	13408806040
40	65	120	146	218	14612006440
40	76	120	130	235	13012007640
40	60	98	171	212	17009806040
40	69	87	123	218	12208606840
40	78	117	133	214	13211607840
40	78	88	131	275	13008807840
40	64	92	157	262	15609206440
40	66	95	149	187	14809406640
40	59	110	147	243	14611005840
40	59	110	143	192	14211005840
40	59	117	138	290	13811605840
40	59	98	132	237	13209805840
40	69	102	157	216	15610206840
40	54	85	178	257	17808405440
40	77	90	144	271	14409007640
40	51	86	150	276	15008605040
40	70	114	175	182	17411407040
40	73	117	152	224	15211607240
40	67	104	133	244	13210406640
40	60	103	176	294	17610206040
40	44	98	161	280	16009804440
40	47	100	147	274	14610004640
40	72	85	146	272	14608407240
40	69	98	137	255	13609806840
40	54	118	176	183	17611805440
40	71	117	170	209	17011607040
40	68	98	150	269	15009806840
40	49	92	158	217	15809204840
40	59	89	147	281	14608805840
40	55	111	168	267	16811005440
40	47	100	122	247	12210004640
40	65	108	129	285	12810806440
40	76	88	144	261	14408807640
40	75	88	159	182	15808807440
40	60	83	144	214	14408206040
40	76	119	160	250	16011807640
40	57	106	155	290	15410605640
40	78	114	166	294	16611407840
40	49	108	142	251	14210804840
40	70	98	145	280	14409807040
40	69	87	160	244	16008606840
40	56	118	167	249	16611805640
40	59	89	149	200	14808805840
40	61	118	139	294	13811806040
40	58	87	139	265	13808605840
40	69	117	128	287	12811606840
40	77	106	131	291	13010607640
40	55	106	155	265	15410605440
40	73	86	135	284	13408607240
40	76	98	147	204	14609807640
40	54	88	167	295	16608805440
40	76	87	171	210	17008607640
40	61	98	147	209	14609806040
40	54	99	158	243	15809805440
40	63	90	141	281	14009006240
40	78	98	122	264	12209807840
40	78	108	165	246	16410807840
40	58	98	137	270	13609805840
40	71	91	176	188	17609007040
40	53	101	175	230	17410005240
40	78	88	147	225	14608807840
40	56	105	133	270	13210405640
40	78	98	171	254	17009807840
40	79	104	139	191	13810407840
40	47	100	173	201	17210004640
40	50	120	176	218	17612005040
40	66	88	143	235	14208806640
40	77	104	127	295	12610407640
40	46	108	127	205	12610804640
40	59	88	156	276	15608805840
40	52	107	145	250	14410605240
40	41	84	171	216	17008404040
40	70	117	127	194	12611607040
40	45	90	180	294	18009004440
40	50	110	180	220	18011005040
40	49	102	144	291	14410204840
40	57	107	156	261	15610605640
40	71	95	157	190	15609407040
40	64	84	155	240	15408406440
40	61	98	160	203	16009806040
40	76	112	128	194	12811207640
40	49	95	127	294	12609404840
40	68	89	141	241	14008806840
40	60	93	149	207	14809206040
40	45	92	162	248	16209204440
40	58	120	128	231	12812005840
40	59	112	124	246	12411205840
40	69	98	138	263	13809806840
40	55	95	137	235	13609405440
40	62	86	128	225	12808606240
40	48	98	179	254	17809804840
40	79	97	159	267	15809607840
40	57	101	139	198	13810005640
40	80	109	147	248	14610808040
40	61	88	159	185	15808806040
40	80	93	133	214	13209208040
40	65	103	142	294	14210206440
40	51	98	166	194	16609805040
40	41	87	176	288	17608604040
40	69	95	147	290	14609406840
40	70	94	146	214	14609407040
40	52	120	157	261	15612005240
40	47	94	175	212	17409404640
40	79	98	168	221	16809807840
40	68	82	158	196	15808206840
40	53	83	125	261	12408205240
40	41	92	138	263	13809204040
40	43	85	175	285	17408404240
40	78	108	163	293	16210807840
40	59	92	166	212	16609205840
40	47	118	125	258	12411804640
40	52	85	154	299	15408405240
40	52	108	133	219	13210805240
40	62	110	130	270	13011006240
40	65	109	151	277	15010806440
40	41	82	128	252	12808204040
40	67	97	154	254	15409606640
40	68	94	155	241	15409406840
40	47	81	137	184	13608004640
40	71	88	171	231	17008807040
40	61	109	138	296	13810806040
40	59	108	177	208	17610805840
40	76	88	139	198	13808807640
40	67	88	169	299	16808806640
40	74	118	140	207	14011807440
40	53	82	164	186	16408205240
40	69	84	130	257	13008406840
40	51	114	125	294	12411405040
40	78	90	127	284	12609007840
40	52	102	141	220	14010205240
40	72	88	150	209	15008807240
40	76	98	141	246	14009807640
40	72	91	121	263	12009007240
40	49	114	123	243	12211404840
40	62	113	148	202	14811206240
40	69	95	143	275	14209406840
40	78	83	162	193	16208207840
40	49	109	123	238	12210804840
40	44	88	138	281	13808804440
40	49	110	174	263	17411004840
40	66	120	179	271	17812006640
40	73	95	139	215	13809407240
40	59	98	151	235	15009805840
40	57	112	122	243	12211205640
40	43	105	166	243	16610404240
40	43	115	171	213	17011404240
40	49	82	170	273	17008204840
40	58	97	157	193	15609605840
40	77	97	143	182	14209607640
40	56	103	130	190	13010205640
40	70	115	168	239	16811407040
40	80	88	137	193	13608808040
40	67	116	179	202	17811606640
40	59	109	137	192	13610805840
40	49	115	175	195	17411404840
40	76	101	129	282	12810007640
40	69	88	156	242	15608806840
40	66	108	127	256	12610806640
40	79	82	168	264	16808207840
40	76	107	123	284	12210607640
40	79	110	139	247	13811007840
40	59	110	137	181	13611005840
40	59	103	141	186	14010205840
40	44	98	172	214	17209804440
40	57	108	147	294	14610805640
40	49	108	137	250	13610804840
40	50	107	178	245	17810605040
40	80	98	159	255	15809808040
40	69	86	162	285	16208606840
40	80	115	159	294	15811408040
40	68	114	135	292	13411406840
40	55	108	174	239	17410805440
40	65	108	146	274	14610806440
40	41	118	134	221	13411804040
40	72	88	174	242	17408807240
40	59	88	177	263	17608805840
40	69	101	134	265	13410006840
40	64	89	121	229	12008806440
40	45	114	134	261	13411404440
40	72	118	174	214	17411807240
40	49	108	131	188	13010804840
40	44	98	130	232	13009804440
40	58	90	157	238	15609005840
40	68	86	153	287	15208606840
40	69	88	170	225	17008806840
40	43	82	132	295	13208204240
40	51	118	172	281	17211805040
40	44	108	148	197	14810804440
40	78	104	159	238	15810407840
40	58	108	137	265	13610805840
40	55	116	177	294	17611605440
40	78	104	158	187	15810407840
40	45	116	147	255	14611604440
40	56	98	140	293	14009805640
40	59	82	130	219	13008205840
40	62	114	157	244	15611406240
40	49	85	164	260	16408404840
40	75	116	140	294	14011607440
40	49	113	164	265	16411204840
40	79	112	151	207	15011207840
40	72	118	166	267	16611807240
40	42	118	140	264	14011804240
40	54	108	152	284	15210805440
40	47	101	170	187	17010004640
40	55	114	157	274	15611405440
40	42	119	126	275	12611804240
40	59	118	150	282	15011805840
40	56	86	147	204	14608605640
40	64	94	151	213	15009406440
40	42	88	130	190	13008804240
40	59	94	127	214	12609405840
40	54	105	152	212	15210405440
40	55	108	147	195	14610805440
40	80	108	147	284	14610808040
40	75	106	173	218	17210607440
40	50	91	147	244	14609005040
40	55	107	167	284	16610605440
40	78	98	128	215	12809807840
40	67	81	157	264	15608006640
40	62	108	136	283	13610806240
40	73	119	157	288	15611807240
40	47	95	166	262	16609404640
40	63	91	179	214	17809006240
40	45	111	158	275	15811004440
40	51	105	125	233	12410405040
40	68	105	161	206	16010406840
40	48	118	147	268	14611804840
40	53	98	124	213	12409805240
40	79	98	140	252	14009807840
40	45	104	152	248	15210404440
40	60	120	146	184	14612006040
40	69	105	143	197	14210406840
40	79	98	179	232	17809807840
40	55	97	155	212	15409605440
40	59	108	163	294	16210805840
40	69	91	144	204	14409006840
40	64	106	128	189	12810606440
40	58	88	140	242	14008805840
40	56	86	174	260	17408605640
40	49	84	162	233	16208404840
40	57	98	180	276	18009805640
40	42	118	180	264	18011804240
40	43	120	157	224	15612004240
40	69	94	151	280	15009406840
40	43	86	168	265	16808604240
40	71	89	158	274	15808807040
40	62	95	140	187	14009406240
40	43	91	174	243	17409004240
40	52	106	133	187	13210605240
40	52	90	177	200	17609005240
40	78	112	178	223	17811207840
40	71	89	164	186	16408807040
40	67	120	137	255	13612006640
40	64	97	122	241	12209606440
40	68	102	172	295	17210206840
40	79	108	125	289	12410807840
40	77	110	178	245	17811007640
40	49	117	132	245	13211604840
40	65	99	177	233	17609806440
40	68	116	177	280	17611606840
40	49	114	144	295	14411404840
40	69	99	180	245	18009806840
40	59	97	147	213	14609605840
40	59	116	135	203	13411605840
40	69	118	122	233	12211806840
40	41	106	132	252	13210604040
40	70	110	162	204	16211007040
40	76	108	137	205	13610807640
40	44	102	147	243	14610204440
40	78	98	156	248	15609807840
40	78	94	177	254	17609407840
40	55	101	147	253	14610005440
40	54	98	122	200	12209805440
40	69	112	124	195	12411206840
40	50	118	173	292	17211805040
40	62	118	166	282	16611806240
40	70	85	179	254	17808407040
40	69	88	176	190	17608806840
40	68	104	147	249	14610406840
40	42	117	165	252	16411604240
40	72	103	127	265	12610207240
40	69	117	174	298	17411606840
40	59	81	147	185	14608005840
40	62	118	138	244	13811806240
40	62	118	131	231	13011806240
40	69	98	124	207	12409806840
40	44	101	167	202	16610004440
40	65	98	149	190	14809806440
40	69	93	149	181	14809206840
40	70	97	133	284	13209607040
40	73	105	177	253	17610407240
40	59	116	145	283	14411605840
40	50	99	121	207	12009805040
40	75	108	122	290	12210807440
40	49	105	166	254	16610404840
40	50	113	173	210	17211205040
40	56	90	160	257	16009005640
40	53	110	180	288	18011005240
40	47	89	176	273	17608804640
40	78	116	152	188	15211607840
40	45	89	156	222	15608804440
40	60	98	165	239	16409806040
40	79	115	173	294	17211407840
40	49	112	149	264	14811204840
40	70	120	129	272	12812007040
40	53	118	177	258	17611805240
40	79	85	176	194	17608407840
40	42	117	133	273	13211604240
40	45	118	173	206	17211804440
40	54	114	126	182	12611405440
40	49	81	161	274	16008004840
40	54	94	144	264	14409405440
40	57	81	165	276	16408005640
40	80	108	166	258	16610808040
40	80	98	157	245	15609808040
40	79	86	134	244	13408607840
40	49	107	157	223	15610604840
40	79	95	137	240	13609407840
40	59	98	129	234	12809805840
40	78	105	163	202	16210407840
40	63	108	122	271	12210806240
40	69	107	124	246	12410606840
40	79	118	124	252	12411807840
40	74	117	160	231	16011607440
40	42	105	141	243	14010404240
40	69	118	161	268	16011806840
40	67	103	174	233	17410206640
40	77	98	145	184	14409807640
40	73	84	166	228	16608407240
40	69	103	153	189	15210206840
40	78	92	178	274	17809207840
40	68	105	137	288	13610406840
40	69	108	159	226	15810806840
40	61	111	128	213	12811006040
40	78	108	165	196	16410807840
40	45	82	133	193	13208204440
40	79	100	124	218	12410007840
40	58	84	145	202	14408405840
40	49	98	135	244	13409804840
40	78	118	160	211	16011807840
40	61	111	154	273	15411006040
40	55	119	170	288	17011805440
40	58	92	160	265	16009205840
40	45	118	163	265	16211804440
40	51	117	169	212	16811605040
40	59	119	147	186	14611805840
40	78	92	171	284	17009207840
40	42	91	151	230	15009004240
40	55	118	154	222	15411805440
40	49	120	144	183	14412004840
40	54	94	171	218	17009405440
40	72	88	167	209	16608807240
40	52	109	132	292	13210805240
40	57	98	173	251	17209805640
40	59	101	166	264	16610005840
40	54	103	174	186	17410205440
40	59	98	150	284	15009805840
40	49	109	166	254	16610804840
40	59	106	175	264	17410605840
40	49	114	139	245	13811404840
40	51	88	129	201	12808805040
40	55	83	137	218	13608205440
40	77	107	124	184	12410607640
40	50	84	141	226	14008405040
40	51	97	179	228	17809605040
40	49	117	129	230	12811604840
40	76	108	130	183	13010807640
40	73	104	157	225	15610407240
40	63	101	159	196	15810006240
40	64	111	148	290	14811006440
40	68	115	162	255	16211406840
40	66	88	176	222	17608806640
40	59	98	144	232	14409805840
40	75	118	155	263	15411807440
40	62	81	157	289	15608006240
40	78	87	149	215	14808607840
40	53	92	140	298	14009205240
40	59	83	151	207	15008205840
40	69	109	151	244	15010806840
40	73	85	158	285	15808407240
40	69	100	138	249	13810006840
40	57	108	177	186	17610805640
40	52	103	153	263	15210205240
40	69	93	139	286	13809206840
40	67	107	180	266	18010606640
40	49	89	160	296	16008804840
40	49	98	155	279	15409804840
40	63	117	159	245	15811606240
40	48	108	163	252	16210804840
40	58	82	137	203	13608205840
40	75	115	180	231	18011407440
40	56	105	134	286	13410405640
40	58	88	178	213	17808805840
40	50	104	157	237	15610405040
40	68	94	179	195	17809406840
40	72	107	128	235	12810607240
40	48	90	126	203	12609004840
40	63	107	137	193	13610606240
40	68	108	127	250	12610806840
40	77	98	139	221	13809807640
40	59	118	153	274	15211805840
40	78	97	122	297	12209607840
40	54	81	128	239	12808005440
40	44	93	157	236	15609204440
40	64	119	148	260	14811806440
40	69	108	159	220	15810806840
40	69	88	166	202	16608806840
40	76	116	137	296	13611607640
40	78	89	144	182	14408807840
40	79	107	152	255	15210607840
40	59	107	156	270	15610605840
40	49	116	147	208	14611604840
40	59	88	171	198	17008805840
40	71	98	166	262	16609807040
40	60	119	149	226	14811806040
40	44	105	147	241	14610404440
40	71	88	167	227	16608807040
40	49	105	133	220	13210404840
40	48	84	123	275	12208404840
40	53	105	153	273	15210405240
40	48	98	169	240	16809804840
40	59	103	137	232	13610205840
40	79	96	134	253	13409607840
40	57	90	158	186	15809005640
40	59	108	130	192	13010805840
